actual,proposed
0.0,57.19974899291992
0.0,60.46868133544922
0.0,64.35659790039062
0.0,68.7603759765625
0.0,73.59404754638672
0.0,78.20398712158203
0.0,82.62752532958984
0.0,86.8957290649414
0.0,91.03450012207031
0.0,93.31961822509766
0.0,94.0600814819336
0.0,94.09520721435547
0.0,93.54255676269531
0.0,93.0820083618164
0.0,93.2801513671875
0.0,91.11756134033203
0.0,88.15159606933594
0.0,85.09803771972656
0.0,83.13533020019531
0.0,82.08167266845703
0.0,82.36742401123047
0.0,83.18746948242188
0.0,84.45277404785156
0.0,86.08911895751953
0.0,87.4527359008789
0.0,88.5890884399414
0.0,88.9541244506836
0.0,89.84024047851562
0.0,91.16059875488281
0.0,92.26090240478516
0.0,93.17781829833984
0.0,93.3599853515625
0.0,92.92987060546875
0.0,93.15336608886719
0.0,92.75768280029297
0.0,92.4279556274414
0.0,92.73509979248047
0.0,92.99105834960938
0.0,93.20435333251953
0.0,92.21825408935547
0.0,90.2326431274414
0.0,87.99609375
0.0,84.96845245361328
0.0,82.44541931152344
0.0,80.92481231689453
0.0,79.65764617919922
0.0,78.01974487304688
0.0,77.23675537109375
0.0,76.00233459472656
0.0,73.80979919433594
0.0,71.40076446533203
0.0,68.22943115234375
0.0,63.84086990356445
0.0,59.60181427001953
0.0,55.48733901977539
0.0,51.47673416137695
0.0,47.55263900756836
0.0,44.28255844116211
0.0,40.97556686401367
0.0,38.801666259765625
0.0,37.57200622558594
0.0,34.801513671875
0.0,31.91084098815918
0.0,28.338146209716797
0.0,23.615121841430664
0.0,18.51541519165039
0.0,13.683734893798828
0.0,9.075457572937012
0.0,4.6533002853393555
0.0,0.9681692123413086
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2963145077228546
0.0,2.5745835304260254
0.0,5.636993408203125
0.0,8.770927429199219
0.0,10.800613403320312
0.0,11.9100923538208
0.0,11.670855522155762
0.0,10.889565467834473
0.0,9.656563758850098
0.0,9.210988998413086
0.0,8.257750511169434
0.0,6.881458759307861
0.0,5.734549045562744
0.0,4.196864604949951
0.0,2.9154608249664307
0.0,1.2656984329223633
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.683960437774658
0.0,12.129228591918945
0.0,20.582212448120117
0.0,28.79021644592285
0.0,36.79407501220703
0.0,43.46395492553711
0.0,49.60406494140625
0.0,54.720821380615234
0.0,59.566715240478516
0.0,63.604957580566406
0.0,66.97016143798828
0.0,69.77449798583984
0.0,73.2752914428711
0.0,76.77455139160156
0.0,79.69059753417969
0.0,82.70256805419922
0.0,84.630615234375
0.0,86.23731994628906
0.0,88.15816497802734
0.0,89.75887298583984
0.0,90.5108642578125
0.0,90.55560302734375
0.0,88.84710693359375
0.0,86.25955200195312
0.0,84.68518829345703
0.0,83.37321472167969
0.0,83.44371032714844
0.0,84.08438110351562
0.0,83.45441436767578
0.0,82.34757232666016
0.0,80.2613525390625
0.0,77.94091033935547
0.0,74.84335327148438
0.0,71.68017578125
0.0,67.8803482055664
0.0,64.13189697265625
0.0,60.42626190185547
0.0,56.75630569458008
0.0,54.279937744140625
0.0,51.05244064331055
0.0,47.78098678588867
0.0,45.63665008544922
0.0,43.26782989501953
0.0,40.711883544921875
0.0,37.41807556152344
0.0,34.67323684692383
0.0,31.22201919555664
0.0,26.60027503967285
0.0,21.00304412841797
0.0,15.174881935119629
0.0,9.736153602600098
0.0,4.0400285720825195
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.710031270980835
0.0,10.15381908416748
0.0,17.1903076171875
0.0,23.05405044555664
0.0,28.52242660522461
0.0,33.661285400390625
0.0,39.10751724243164
0.0,44.22797393798828
0.0,50.240745544433594
0.0,55.833316802978516
0.0,61.07571792602539
0.0,65.44438934326172
0.0,69.08494567871094
0.0,71.53681182861328
0.0,74.1619644165039
0.0,76.34959411621094
0.0,78.17261505126953
0.0,79.10987854003906
0.0,79.89092254638672
0.0,79.95986938476562
0.0,78.85353088378906
0.0,77.34964752197266
0.0,75.51448822021484
0.0,74.5671157836914
0.0,73.77763366699219
0.0,73.11973571777344
0.0,71.98956298828125
0.0,70.4658203125
0.0,68.6141128540039
0.0,67.0710220336914
0.0,65.20323944091797
0.0,63.064823150634766
0.0,60.70088577270508
0.0,58.14901351928711
0.0,54.85860061645508
0.0,51.53466033935547
0.0,48.18283462524414
0.0,45.971527099609375
0.0,44.12876510620117
0.0,42.01125717163086
0.0,40.246665954589844
0.0,38.19424819946289
0.0,36.48390197753906
0.0,33.89475631713867
0.0,30.573286056518555
0.0,26.641590118408203
0.0,22.78325080871582
0.0,18.404117584228516
0.0,13.590985298156738
0.0,8.416240692138672
0.0,2.9401001930236816
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.787102222442627
0.0,11.223672866821289
0.0,17.499927520751953
0.0,23.893991470336914
0.0,30.386180877685547
0.0,36.96018981933594
0.0,43.02045822143555
0.0,48.652610778808594
0.0,53.92794418334961
0.0,58.905982971191406
0.0,63.63627243041992
0.0,68.16011047363281
0.0,72.51189422607422
0.0,76.7203140258789
0.0,81.39112854003906
0.0,85.86540222167969
0.0,90.17588806152344
0.0,93.7679672241211
0.0,96.76136016845703
0.0,99.25585174560547
0.0,101.33460235595703
0.0,103.06688690185547
0.0,105.0923843383789
0.0,106.78030395507812
0.0,108.18689727783203
0.0,109.35906219482422
0.0,110.33586883544922
0.0,110.56794738769531
0.0,110.76134490966797
0.0,110.9225082397461
0.0,110.47488403320312
0.0,110.10186767578125
0.0,110.95486450195312
0.0,112.82955932617188
0.0,114.97367095947266
0.0,117.92428588867188
0.0,121.54698944091797
0.0,124.56590270996094
0.0,125.91781616210938
0.0,125.88055419921875
0.0,125.84950256347656
0.0,125.24175262451172
0.0,124.15336608886719
0.0,123.24638366699219
0.0,121.90863037109375
386.4859619140625,401.2466735839844
383.075439453125,400.31768798828125
383.075439453125,398.96160888671875
386.4859313964844,397.8315124511719
389.89642333984375,397.4717102050781
386.4859313964844,397.7538146972656
383.075439453125,397.4069519042969
372.8439636230469,396.5360107421875
355.79180908203125,394.0644226074219
355.79180908203125,389.0951843261719
325.0979919433594,382.0445556640625
311.4560241699219,373.8414001464844
297.8143310546875,364.677734375
294.40386962890625,354.71368408203125
294.40386962890625,345.828369140625
287.5828857421875,337.2601013183594
280.7621765136719,328.9560852050781
253.4785614013672,319.7083435058594
246.65757751464844,309.67425537109375
236.42640686035156,300.1486511230469
236.42640686035156,290.4649353027344
222.78443908691406,280.0674743652344
215.9637451171875,270.2391052246094
188.6801300048828,259.7210693359375
0.0,248.62841796875
0.0,237.63876342773438
0.0,227.31689453125
0.0,216.3876495361328
0.0,204.370361328125
0.0,192.02828979492188
497.1041259765625,418.98126220703125
483.46246337890625,418.98126220703125
469.8207702636719,418.98126220703125
456.1788024902344,418.98126220703125
439.1266784667969,418.98126220703125
422.07452392578125,418.98126220703125
411.8430480957031,418.98126220703125
401.6118469238281,418.98126220703125
387.96990966796875,418.98126220703125
374.3282470703125,418.98126220703125
360.68658447265625,418.98126220703125
347.04461669921875,418.98126220703125
329.9924621582031,409.16241455078125
309.5298156738281,393.78326416015625
295.88787841796875,378.63958740234375
282.2462158203125,363.69219970703125
268.60455322265625,348.9084167480469
251.55238342285156,333.6789855957031
234.4999542236328,318.07818603515625
217.4477996826172,302.1679382324219
196.98516845703125,285.4178771972656
0.0,267.9679870605469
0.0,249.93492126464844
0.0,231.99777221679688
0.0,214.14051818847656
469.27899169921875,418.98126220703125
452.226806640625,418.98126220703125
431.7641906738281,418.98126220703125
418.1225280761719,418.98126220703125
407.89105224609375,418.98126220703125
397.6597595214844,418.98126220703125
387.4284362792969,418.98126220703125
380.6074523925781,418.98126220703125
366.9657897949219,418.98126220703125
353.323974609375,418.98126220703125
336.2718200683594,415.09625244140625
319.2195129394531,400.3814697265625
302.1673889160156,385.2095947265625
285.1150817871094,369.65673828125
271.4732971191406,354.36834716796875
251.0106658935547,338.1365051269531
230.5480194091797,321.1184997558594
210.08538818359375,303.4452819824219
189.6227569580078,285.2261047363281
0.0,266.5519714355469
0.0,248.08056640625
0.0,230.36007690429688
0.0,212.10147094726562
0.0,193.97637939453125
0.0,175.9625701904297
0.0,158.6233673095703
0.0,142.42828369140625
0.0,127.18663024902344
0.0,111.57564544677734
0.0,96.23880767822266
0.0,81.13046264648438
0.0,66.7944107055664
0.0,53.68385696411133
0.0,41.012638092041016
0.0,28.707536697387695
309.53497314453125,373.9833068847656
302.7139892578125,363.30438232421875
295.8931579589844,353.241455078125
289.07232666015625,343.6918640136719
289.07232666015625,335.7338562011719
289.07232666015625,329.1022033691406
285.66180419921875,322.9938659667969
285.66180419921875,317.90362548828125
278.84100341796875,312.4978942871094
272.02001953125,306.82928466796875
268.6095275878906,301.5235290527344
265.1991882324219,296.5201416015625
254.96786499023438,290.60491943359375
244.73655700683594,283.9298095703125
237.91558837890625,277.2033386230469
231.09475708007812,270.43414306640625
227.68426513671875,264.2112121582031
224.27392578125,258.44354248046875
220.86343383789062,253.0552215576172
214.04246520996094,247.40110778808594
200.40081787109375,240.36167907714844
196.9903106689453,233.91357421875
0.0,226.21246337890625
0.0,218.6310577392578
0.0,211.7312774658203
0.0,204.81764221191406
0.0,198.47434997558594
0.0,192.60635375976562
0.0,185.97059631347656
0.0,179.2769775390625
489.8236083984375,418.98126220703125
483.0027770996094,418.98126220703125
472.77130126953125,418.98126220703125
469.3609619140625,418.98126220703125
459.129638671875,418.98126220703125
455.71917724609375,418.98126220703125
452.30865478515625,418.98126220703125
445.4878234863281,418.98126220703125
435.25653076171875,418.98126220703125
428.4356994628906,418.98126220703125
418.2042541503906,418.98126220703125
411.3834228515625,418.98126220703125
404.56256103515625,418.98126220703125
397.7416076660156,418.98126220703125
390.9207763671875,418.98126220703125
380.6894836425781,418.98126220703125
373.86865234375,418.98126220703125
363.6371765136719,413.09564208984375
356.81634521484375,405.12945556640625
349.99554443359375,397.3271179199219
343.174560546875,389.66131591796875
339.76422119140625,382.6912536621094
336.3537292480469,376.3009338378906
329.53289794921875,369.8118591308594
322.7119445800781,363.24041748046875
315.89111328125,356.60040283203125
305.6597900390625,349.3213195800781
298.83880615234375,342.091552734375
288.6075134277344,334.32098388671875
278.3761901855469,326.0997619628906
268.1448974609375,317.50299072265625
257.91357421875,308.59326171875
251.09275817871094,300.0046691894531
240.8614501953125,291.10174560546875
234.0404815673828,282.5187683105469
593.9955444335938,418.98126220703125
587.174560546875,418.98126220703125
580.3536987304688,418.98126220703125
570.1224365234375,418.98126220703125
559.89111328125,418.98126220703125
553.0701293945312,418.98126220703125
546.249267578125,418.98126220703125
539.428466796875,418.98126220703125
529.197021484375,418.98126220703125
512.1448974609375,418.98126220703125
491.6822814941406,418.98126220703125
467.8091735839844,418.98126220703125
450.75701904296875,418.98126220703125
437.115234375,418.98126220703125
416.6526184082031,418.98126220703125
396.1900329589844,418.98126220703125
372.3169250488281,418.98126220703125
355.2646484375,418.98126220703125
341.62298583984375,418.98126220703125
331.3916931152344,418.98126220703125
314.33941650390625,402.8044128417969
304.10809326171875,387.5599060058594
290.46630859375,372.5284729003906
273.4141845703125,357.0926818847656
259.77239990234375,341.90185546875
246.1306915283203,326.9151611328125
232.48890686035156,312.09857177734375
222.25759887695312,298.00567626953125
208.61581420898438,283.93389892578125
198.38450622558594,270.461669921875
191.56369018554688,258.07098388671875
